YEAR,MONTH,DATE,POS NO.,ITEM NO.,PRODUCT DESCRIPTION,SRP,UOM,CONVERTER,DISC,ORIG QTY,QTY UOM,PACK,KG,PCS,CURRENCY,AMOUNT,COMM RATE,NET SALES,SKU CATEGORY,AREA,KAM,CHAIN,BANNER,SKU number,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,APRIL,04/11/2024,POS24041100604,6,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,355.00000,Gs,0.00000,0.35500,0.00000,PHP,113.25000,15%,96.26000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100604,17,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100604,20,THE GOOD MEAT PORK STEAK,389.00,KGs,"x 1,000", ,325.00000,Gs,0.00000,0.32500,0.00000,PHP,126.43000,15%,107.46000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100617,1,THE GOOD MEAT CUTLETS,409.00,KGs,"x 1,000", ,150.00000,Gs,0.00000,0.15000,0.00000,PHP,61.35000,15%,52.15000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUTLETS,PORK CUTLETS,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100622,3,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100630,9,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,510.00000,Gs,0.00000,0.51000,0.00000,PHP,126.99000,15%,107.94000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100632,2,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,940.00000,Gs,0.00000,0.94000,0.00000,PHP,224.66000,15%,190.96000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100642,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100659,1,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,255.23000,15%,216.94000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100669,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,430.00000,Gs,0.00000,0.43000,0.00000,PHP,162.97000,15%,138.52000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100672,10,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,975.00000,Gs,0.00000,0.97500,0.00000,PHP,242.78000,15%,206.36000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100672,11,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100681,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100681,5,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,825.00000,Gs,0.00000,0.82500,0.00000,PHP,395.18000,15%,335.90000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100683,10,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100707,2,THE GOOD MEAT PORKCHOP SOBI,379.00,KGs,"x 1,000", ,900.00000,Gs,0.00000,0.90000,0.00000,PHP,341.10000,15%,289.94000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100712,2,THE GOOD MEAT CUTLETS,409.00,KGs,"x 1,000", ,505.00000,Gs,0.00000,0.50500,0.00000,PHP,206.55000,15%,175.56000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUTLETS,PORK CUTLETS,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100154,1,THE GOOD MEAT PORKCHOP SOBI,379.00,KGs,"x 1,000", ,310.00000,Gs,0.00000,0.31000,0.00000,PHP,117.49000,15%,99.87000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100154,2,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,370.00000,Gs,0.00000,0.37000,0.00000,PHP,88.43000,15%,75.17000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100154,3,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,265.00000,Gs,0.00000,0.26500,0.00000,PHP,105.74000,15%,89.87000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100154,4,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,140.00000,Gs,0.00000,0.14000,0.00000,PHP,67.06000,15%,57.00000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100270,6,THE GOOD MEAT PORK STEAK,389.00,KGs,"x 1,000", ,600.00000,Gs,0.00000,0.60000,0.00000,PHP,233.40000,15%,198.39000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100299,1,THE GOOD MEAT TONKATSU SLICE,389.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,429.85000,15%,365.37000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100299,2,THE GOOD MEAT PORK STEAK,389.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,406.51000,15%,345.53000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100299,3,THE GOOD MEAT PORK CUBES,409.00,KGs,"x 1,000", ,2.00000,Gs,0.00000,0.00200,0.00000,PHP,846.63000,15%,719.64000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUBES,PORK CUBES,PORK CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100299,4,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,408.98000,15%,347.63000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100300,2,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100324,2,THE GOOD MEAT PATA SLICED,359.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,378.75000,15%,321.93000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100326,2,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,502.18000,15%,426.85000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100329,1,THE GOOD MEAT BACON SLICE,499.00,KGs,"x 1,000", ,120.00000,Gs,0.00000,0.12000,0.00000,PHP,59.88000,15%,50.90000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100329,2,THE GOOD MEAT BEEF KALDERETA CUT,539.00,KGs,"x 1,000", ,625.00000,Gs,0.00000,0.62500,0.00000,PHP,336.88000,15%,286.34000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BEEF KALDERETA CUT,BEEF KALDERETA CUT,BEEF KALDERETA CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100347,5,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,305.00000,Gs,0.00000,0.30500,0.00000,PHP,97.30000,15%,82.70000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100377,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,795.00000,Gs,0.00000,0.79500,0.00000,PHP,301.31000,15%,256.11000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100378,2,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,155.00000,Gs,0.00000,0.15500,0.00000,PHP,61.85000,15%,52.57000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100378,4,THE GOOD MEAT SINIGANG CUT,279.00,KGs,"x 1,000", ,395.00000,Gs,0.00000,0.39500,0.00000,PHP,110.21000,15%,93.67000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100382,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,480.00000,Gs,0.00000,0.48000,0.00000,PHP,181.92000,15%,154.63000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100408,1,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,335.00000,Gs,0.00000,0.33500,0.00000,PHP,160.47000,15%,136.40000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100408,2,THE GOOD MEAT BUTTERFLY CUT,389.00,KGs,"x 1,000", ,475.00000,Gs,0.00000,0.47500,0.00000,PHP,184.78000,15%,157.06000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BUTTERFLY CUT,BUTTERFLY CUT,BUTTERFLY CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100420,2,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,6.00000,DZN,0.00000,0.00000,72.00000,PHP,738.00000,15%,627.30000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/11/2024,POS24041100461,3,THE GOOD MEAT PORK BELLY SOBI 500G,250.00,PCS,x 1, ,1.00000,PCS,1.00000,0.50000,0.00000,PHP,250.00000,15%,212.50000,PORK SHELF-READY PACK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK BELLY SOBI 500G,PORK BELLY SOBI 500G,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,APRIL,04/11/2024,POS24041100411,3,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,505.00000,Gs,0.00000,0.50500,0.00000,PHP,201.50000,15%,171.27000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100427,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,300.00000,Gs,0.00000,0.30000,0.00000,PHP,113.70000,15%,96.64000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100454,1,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,185.00000,Gs,0.00000,0.18500,0.00000,PHP,59.02000,15%,50.16000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100462,4,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,490.00000,Gs,0.00000,0.49000,0.00000,PHP,185.71000,15%,157.85000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100468,2,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,465.00000,Gs,0.00000,0.46500,0.00000,PHP,185.54000,15%,157.70000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100074,2,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,580.00000,Gs,0.00000,0.58000,0.00000,PHP,277.82000,15%,236.15000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100081,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,500.00000,Gs,0.00000,0.50000,0.00000,PHP,189.50000,15%,161.08000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100110,6,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,770.00000,Gs,0.00000,0.77000,0.00000,PHP,184.03000,15%,156.43000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100110,7,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,270.00000,Gs,0.00000,0.27000,0.00000,PHP,86.13000,15%,73.21000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100110,8,THE GOOD MEAT SAMGYUPSAL SLICE,499.00,KGs,"x 1,000", ,255.00000,Gs,0.00000,0.25500,0.00000,PHP,127.25000,15%,108.16000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100110,9,THE GOOD MEAT BEEF STROGANOFF,649.00,KGs,"x 1,000", ,220.00000,Gs,0.00000,0.22000,0.00000,PHP,142.78000,15%,121.36000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100110,10,THE GOOD MEAT BEEF TRIPE,279.00,KGs,"x 1,000", ,585.00000,Gs,0.00000,0.58500,0.00000,PHP,163.22000,15%,138.73000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100113,4,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,1.00000,Gs,0.00000,0.00100,0.00000,PHP,384.69000,15%,326.98000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/11/2024,POS24041100117,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,785.00000,Gs,0.00000,0.78500,0.00000,PHP,195.47000,15%,166.15000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100121,2,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,540.00000,Gs,0.00000,0.54000,0.00000,PHP,129.06000,15%,109.70000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/11/2024,POS24041100129,2,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,535.00000,Gs,0.00000,0.53500,0.00000,PHP,170.67000,15%,145.07000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
