YEAR,MONTH,DATE,CHAIN,Branch Code,Branch,SKU,Description,ORIG QTY,UOM,PACK,KG,PCS,Gross Sales,Comm Amount,Net Sales,SKU CATEGORY,AREA,KAM,SKU REPORT IDENTIFIER 1,UPC,BANNER,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,NET TAX,TAX,,,,,
2024,JAN,JAN 1 TO 7,ROBINSON,607,NB RP MAGNOLIA,671860,TGM BEEF SAMGYUPSAL 500G,2.00000,PCK,2.00000,1.00000,0.00000,760.00000,121.60000,638.40000,BEEF SHELF-READY PACK,GMA,0,BEEF SHELF-READY PACK,2.10001E+12,NO BRAND,TGM BEEF SAMGYUPSAL 500G,BEEF SAMGYUPSAL 500G,BEEF SAMGYEOPSAL,RETAIL,MEAT,TGM SRP,OK,760.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,616,NB RP ANTIPOLO,671860,TGM BEEF SAMGYUPSAL 500G,2.00000,PCK,2.00000,1.00000,0.00000,760.00000,121.60000,638.40000,BEEF SHELF-READY PACK,RIZAL,0,BEEF SHELF-READY PACK,2.10001E+12,NO BRAND,TGM BEEF SAMGYUPSAL 500G,BEEF SAMGYUPSAL 500G,BEEF SAMGYEOPSAL,RETAIL,MEAT,TGM SRP,OK,760.00000,0.00000,Antipolo,Rizal,BEEF SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,614,NB FESTIVAL MALL MUNTINLUPA,671860,TGM BEEF SAMGYUPSAL 500G,2.00000,PCK,2.00000,1.00000,0.00000,760.00000,121.60000,638.40000,BEEF SHELF-READY PACK,SOUTH GMA,0,BEEF SHELF-READY PACK,2.10001E+12,NO BRAND,TGM BEEF SAMGYUPSAL 500G,BEEF SAMGYUPSAL 500G,BEEF SAMGYEOPSAL,RETAIL,MEAT,TGM SRP,OK,760.00000,0.00000,Muntinlupa,4th District Metro Manila,BEEF SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,618,NB GLORIETTA 4 MAKATI,691199,TGM BEEF SHABU SHABU CUT 500G,2.00000,PCK,2.00000,1.00000,0.00000,760.00000,121.60000,638.40000,BEEF SHELF-READY PACK,GMA,0,BEEF SHELF-READY PACK,7985867,NO BRAND,TGM BEEF SHABU-SHABU 500G,BEEF SHABU-SHABU 500G,BEEF SHABU-SHABU,RETAIL,MEAT,TGM SRP,OK,760.00000,0.00000,Makati,4th District Metro Manila,BEEF SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,202,RS RP LOS BANOS,655281,THE GOOD MEAT KASIM SOBL,2.00500,KLS,0.00000,2.00500,0.00000,759.90000,106.38600,653.51400,PORK,SOUTH,ELMER,PORK,6216,ROBINSONS SUPERMARKET,PILMICO PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,759.90000,0.00000,Los Baños,Laguna,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,401,RS METROTOWN TARLAC,655538,THE GOOD MEAT SHORT RIBS,1.43500,KLS,0.00000,1.43500,0.00000,759.13000,121.46080,637.66920,BEEF,NORTH,GELO,BEEF,6359,ROBINSONS SUPERMARKET,PILMICO BEEF SHORT RIBS,BEEF SHORT RIBS,BEEF SHORT RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,759.13000,0.00000,Tarlac City,Tarlac,BEEF,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,401,RS METROTOWN TARLAC,687763,TGM PORK BARBEQUE BELLY 400G,2.00000,PCK,2.00000,0.80000,0.00000,849.99040,169.99808,679.99232,VAM,NORTH,0,BBQ BELLY,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK BARBEQUE BELLY 400G,PORK BARBEQUE BELLY 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE,OK,758.92000,91.07040,Tarlac City,Tarlac,BBQ BELLY,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,205,RS RP ANGELES,655308,THE GOOD MEAT PATA SLICED,2.00000,KLS,0.00000,2.00000,0.00000,758.00000,106.12000,651.88000,PORK,NORTH,RYAN,PORK,6235,ROBINSONS SUPERMARKET,PILMICO PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,758.00000,0.00000,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,813,SW SAN PEDRO LAGUNA,655537,THE GOOD MEAT BRISKET,1.45000,KLS,0.00000,1.45000,0.00000,756.74000,90.80880,665.93120,BEEF,SOUTH,ELMER,BEEF,6358,SHOPWISE,PILMICO BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH COCHINILLO AND TGM SHOWCASE,OK,756.74000,0.00000,San Pedro,Laguna,BEEF,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,496,RE GLOBAL PLAZA SAN SIMON,655910,ROB PILMICO BBQ BELLY,1.84500,KLS,0.00000,1.84500,0.00000,846.86560,127.02984,719.83576,RTC,NORTH,EMMAN,RTC,6504,ROBINSONS EASYMART,ROB PILMICO BBQ BELLY,BBQ BELLY,PORK MARINATED,RETAIL,MEAT,HB SHOWCASE WITH SRP (99ners only),OK,756.13000,90.73560,San Simon,Pampanga,RTC,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,248,RS SAN CARLOS TC PANGASINAN,656399,PILMICO BEEF TAPA,1.42400,KLS,0.00000,1.42400,0.00000,843.72960,134.99674,708.73286,BEEF,NORTH,MARTIN,BEEF,6846,ROBINSONS SUPERMARKET,PILMICO BEEF TAPA,BEEF TAPA,BEEF TAPA,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,753.33000,90.39960,San Carlos City,Pangasinan,BEEF,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,403,RE CONCEPCION TARLAC,671781,TGM PORK SAMGYUPSAL 500G,3.00000,PCK,3.00000,1.50000,0.00000,750.00000,112.50000,637.50000,PORK SHELF-READY PACK,NORTH,0,PORK SHELF-READY PACK,2.10001E+12,ROBINSONS EASYMART,TGM PORK SAMGYUPSAL 500G,PORK SAMGYUPSAL SLICE 500G,BELLY,RETAIL,MEAT,TGM SRP,OK,750.00000,0.00000,Concepcion,Tarlac,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,498,RE CAPITOL BLVD PAMPANGA,671860,TGM BEEF SAMGYUPSAL 500G,2.00000,PCK,2.00000,1.00000,0.00000,750.00000,112.50000,637.50000,BEEF SHELF-READY PACK,NORTH,0,BEEF SHELF-READY PACK,2.10001E+12,ROBINSONS EASYMART,TGM BEEF SAMGYUPSAL 500G,BEEF SAMGYUPSAL 500G,BEEF SAMGYEOPSAL,RETAIL,MEAT,VAM WITH TGM SRP,OK,750.00000,0.00000,San Fernando,Pampanga,BEEF SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,497,RE RODLEA BLDG BAMBAN TARLAC,671781,TGM PORK SAMGYUPSAL 500G,3.00000,PCK,3.00000,1.50000,0.00000,750.00000,112.50000,637.50000,PORK SHELF-READY PACK,NORTH,0,PORK SHELF-READY PACK,2.10001E+12,ROBINSONS EASYMART,TGM PORK SAMGYUPSAL 500G,PORK SAMGYUPSAL SLICE 500G,BELLY,RETAIL,MEAT,VAM WITH TGM SRP,OK,750.00000,0.00000,Bamban,Tarlac,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,4004,RE GRAND VILLAS RESORT PATEROS,671782,TGM PORK BELLY SLICED 500G,3.00000,PCK,3.00000,1.50000,0.00000,750.00000,112.50000,637.50000,PORK SHELF-READY PACK,GMA,0,PORK SHELF-READY PACK,2.10001E+12,ROBINSONS EASYMART,TGM PORK BELLY SLICED 500G,PORK BELLY SLICED 500G,BELLY,RETAIL,MEAT,VAM WITH TGM SRP,OK,750.00000,0.00000,Pateros,4th District Metro Manila,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,809,SW ANABU IMUS,659451,THE GOOD MEAT PORK COUNTRYSTYLE,1.50000,KLS,0.00000,1.50000,0.00000,748.50000,89.82000,658.68000,PORK,SOUTH,ELMER,PORK,7355,SHOPWISE,HT PORK COUNTRY STYLE,PORK COUNTRY STYLE,BELLY,RETAIL,MEAT,VAM WITH COCHINILLO AND TGM SHOWCASE,OK,748.50000,0.00000,Imus,Cavite,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,813,SW SAN PEDRO LAGUNA,687763,TGM PORK BARBEQUE BELLY 400G,2.00000,PCK,2.00000,0.80000,0.00000,836.99840,167.39968,669.59872,VAM,SOUTH,0,BBQ BELLY,4.80653E+12,SHOPWISE,TGM PORK BARBEQUE BELLY 400G,PORK BARBEQUE BELLY 400G,VAM,RETAIL,PERISHABLE,VAM WITH COCHINILLO AND TGM SHOWCASE,OK,747.32000,89.67840,San Pedro,Laguna,BBQ BELLY,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,202,RS RP LOS BANOS,655323,THE GOOD MEAT KASIM SLBL,2.33500,KLS,0.00000,2.33500,0.00000,744.87000,119.17920,625.69080,PORK,SOUTH,ELMER,PORK,6248,ROBINSONS SUPERMARKET,PILMICO PORK KASIM SLBL,PORK KASIM SLBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,744.87000,0.00000,Los Baños,Laguna,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,231,RS RP MALOLOS,676486,THE GOOD MEAT KASIM SOBI,2.12200,KLS,0.00000,2.12200,0.00000,740.58000,118.49280,622.08720,PORK,NORTH GMA,RONALD,PORK,9578,ROBINSONS SUPERMARKET,PILMICO KASIM SOBI,KASIM SOBI,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,740.58000,0.00000,Malolos,Bulacan,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,4049,RE PAJAC LAPU-LAPU CITY,655718,ROB PILMICO PORK STEAK,2.15000,KLS,0.00000,2.15000,0.00000,740.29000,81.43190,658.85810,PORK,VISAYAS,ALI,PORK,6446,ROBINSONS EASYMART,ROB PILMICO PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,HB SHOWCASE WITH SRP (99ners only),OK,740.29000,0.00000,Lapu-Lapu,Cebu,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,4004,RE GRAND VILLAS RESORT PATEROS,671787,TGM PORK ADOBO CUT 500G,4.00000,PCK,4.00000,2.00000,0.00000,740.00000,111.00000,629.00000,PORK SHELF-READY PACK,GMA,0,PORK SHELF-READY PACK,2.10001E+12,ROBINSONS EASYMART,TGM ADOBO CUT 500G,ADOBO CUT 500G,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SRP,OK,740.00000,0.00000,Pateros,4th District Metro Manila,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,150,RS KAI MALL ZABARTE CALOOCAN,655320,THE GOOD MEAT BACON SLICE,1.58000,KLS,0.00000,1.58000,0.00000,738.68000,118.18880,620.49120,PORK,GMA,DOMINIQUE,PORK,6245,ROBINSONS SUPERMARKET,PILMICO BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,738.68000,0.00000,Caloocan,3rd District Metro Manila,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,262,RS RP LA UNION,655281,THE GOOD MEAT KASIM SOBL,2.11500,KLS,0.00000,2.11500,0.00000,738.14000,103.33960,634.80040,PORK,NORTH,MARTIN,PORK,6216,ROBINSONS SUPERMARKET,PILMICO PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,738.14000,0.00000,San Fernando,La Union,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,602,RS RP METROEAST,687770,TGM PORK TOCINO 400G,5.00000,PCK,5.00000,2.00000,0.00000,824.99200,164.99840,659.99360,VAM,GMA,0,PORK TOCINO,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM WITH COCHINILLO,OK,736.60000,88.39200,Pasig City,2nd District Metro Manila,PORK TOCINO,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,262,RS RP LA UNION,687763,TGM PORK BARBEQUE BELLY 400G,2.00000,PCK,2.00000,0.80000,0.00000,824.00640,164.80128,659.20512,VAM,NORTH,0,BBQ BELLY,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK BARBEQUE BELLY 400G,PORK BARBEQUE BELLY 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE AND SRP,OK,735.72000,88.28640,San Fernando,La Union,BBQ BELLY,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,727,TMP CENTURY MALL MAKATI,687763,TGM PORK BARBEQUE BELLY 400G,2.00000,PCK,2.00000,0.80000,0.00000,823.99520,164.79904,659.19616,VAM,GMA,0,BBQ BELLY,4.80653E+12,THE MARKET PLACE,TGM PORK BARBEQUE BELLY 400G,PORK BARBEQUE BELLY 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,735.71000,88.28520,Makati,4th District Metro Manila,BBQ BELLY,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,601,RS RP NOVALICHES,687771,TGM PORK TAPA 400G,5.00000,PCK,5.00000,2.00000,0.00000,823.79360,164.75872,659.03488,VAM,GMA,0,PORK TAPA,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,735.53000,88.26360,Quezon City,2nd District Metro Manila,PORK TAPA,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,253,RS TOWNVILLE GAPAN NUEVA ECIJA,655311,THE GOOD MEAT BABY BACK RIBS,1.67500,KLS,0.00000,1.67500,0.00000,735.33000,102.94620,632.38380,PORK,NORTH,GELO,PORK,6237,ROBINSONS SUPERMARKET,PILMICO BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,735.33000,0.00000,Gapan City,Nueva Ecija,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,201,RS RP IMUS,687763,TGM PORK BARBEQUE BELLY 400G,2.00000,PCK,2.00000,0.80000,0.00000,816.39040,163.27808,653.11232,VAM,SOUTH,0,BBQ BELLY,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK BARBEQUE BELLY 400G,PORK BARBEQUE BELLY 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,728.92000,87.47040,Imus,Cavite,BBQ BELLY,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,149,RS GATEWAY CUBAO,687771,TGM PORK TAPA 400G,5.00000,PCK,5.00000,2.00000,0.00000,814.00480,162.80096,651.20384,VAM,GMA,0,PORK TAPA,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,726.79000,87.21480,Quezon City,2nd District Metro Manila,PORK TAPA,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,203,RS TARGETMALL STA. ROSA,687771,TGM PORK TAPA 400G,5.00000,PCK,5.00000,2.00000,0.00000,813.99360,162.79872,651.19488,VAM,SOUTH,0,PORK TAPA,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,726.78000,87.21360,Sta Rosa,Laguna,PORK TAPA,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,251,RS ALICIA ISABELA,655281,THE GOOD MEAT KASIM SOBL,2.25500,KLS,0.00000,2.25500,0.00000,719.35000,100.70900,618.64100,PORK,NORTH,FLORANTE,PORK,6216,ROBINSONS SUPERMARKET,PILMICO PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,719.35000,0.00000,Alicia,Isabela,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,207,RS SUMMIT RIDGE TAGAYTAY,655909,ROB PILMICO PORK BBQ SKEWERED,1.82000,KLS,0.00000,1.82000,0.00000,799.33280,119.89992,679.43288,RTC,SOUTH,ALBERT,RTC,6503,ROBINSONS SUPERMARKET,ROB PILMICO PORK BBQ SKEWERED,PORK BBQ SKEWERED,PORK MARINATED,RETAIL,MEAT,VAM WITH HB SHOWCASE,OK,713.69000,85.64280,Tagaytay,Cavite,RTC,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,736,TMP MPC P. GUEVARRA,655317,THE GOOD MEAT RIBLETS SLICE,1.62500,KLS,0.00000,1.62500,0.00000,713.38000,85.60560,627.77440,PORK,SOUTH GMA,JOMAR,PORK,6242,THE MARKET PLACE,PILMICO RIBLETS SLICE,RIBLETS SLICE,RIB SHOULDER,RETAIL,MEAT,HB SHOWCASE,OK,713.38000,0.00000,San Juan,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,137,RS TOWNVILLE REGALADO FAIRVIEW,687770,TGM PORK TOCINO 400G,6.00000,PCK,6.00000,2.40000,0.00000,797.75360,159.55072,638.20288,VAM,GMA,0,PORK TOCINO,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK TOCINO 400G,PORK TOCINO 400G,VAM,RETAIL,PERISHABLE,VAM ONLY,OK,712.28000,85.47360,Quezon City,2nd District Metro Manila,PORK TOCINO,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,253,RS TOWNVILLE GAPAN NUEVA ECIJA,655281,THE GOOD MEAT KASIM SOBL,1.87000,KLS,0.00000,1.87000,0.00000,708.73000,99.22220,609.50780,PORK,NORTH,GELO,PORK,6216,ROBINSONS SUPERMARKET,PILMICO PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,708.73000,0.00000,Gapan City,Nueva Ecija,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,248,RS SAN CARLOS TC PANGASINAN,655281,THE GOOD MEAT KASIM SOBL,2.02800,KLS,0.00000,2.02800,0.00000,707.77000,99.08780,608.68220,PORK,NORTH,MARTIN,PORK,6216,ROBINSONS SUPERMARKET,PILMICO PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,707.77000,0.00000,San Carlos City,Pangasinan,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,736,TMP MPC P. GUEVARRA,655322,THE GOOD MEAT TONKATSU SLICE,1.82000,KLS,0.00000,1.82000,0.00000,706.04000,84.72480,621.31520,PORK,SOUTH GMA,JOMAR,PORK,6247,THE MARKET PLACE,PILMICO TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,HB SHOWCASE,OK,706.04000,0.00000,San Juan,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,745,TMP 8 BANAWA CENTRAL,692498,FM PILMICO SAMGYUPSAL SLICE,1.51000,KLS,0.00000,1.51000,0.00000,701.17000,98.16380,603.00620,PORK,VISAYAS,ALI,PORK,17638,THE MARKET PLACE,FM PILMICO PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,HB SHOWCASE,OK,701.17000,0.00000,Cebu,Cebu,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,229,RS RP SANTIAGO,655537,THE GOOD MEAT BRISKET,1.30000,KLS,0.00000,1.30000,0.00000,700.70000,112.11200,588.58800,BEEF,NORTH,FLORANTE,BEEF,6358,ROBINSONS SUPERMARKET,PILMICO BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,700.70000,0.00000,Santiago,Isabela,BEEF,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,251,RS ALICIA ISABELA,655306,THE GOOD MEAT SINIGANG CUT,2.74000,KLS,0.00000,2.74000,0.00000,695.61000,97.38540,598.22460,PORK,NORTH,FLORANTE,PORK,6233,ROBINSONS SUPERMARKET,PILMICO PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,695.61000,0.00000,Alicia,Isabela,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,4049,RE PAJAC LAPU-LAPU CITY,677203,PILMICO 99NERS MENUDO CUT,7.00000,PCK,7.00000,2.10000,0.00000,693.00000,55.44000,637.56000,PORK SHELF-READY PACK,VISAYAS,0,99NERS,9759,ROBINSONS EASYMART,PILMICO 99NERS MENUDO CUT,99NERS MENUDO CUT,MENUDO CUT,RETAIL,MEAT,HB SHOWCASE WITH SRP (99ners only),OK,693.00000,0.00000,Lapu-Lapu,Cebu,99NERS,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,423,RE THE EMERALD COURT PROJECT 6,677212,PILMICO 99NERS LEAN GROUND PORK,7.00000,PCK,7.00000,2.10000,0.00000,693.00000,55.44000,637.56000,PORK SHELF-READY PACK,GMA,0,99NERS,9768,ROBINSONS EASYMART,PILMICO 99NERS LEAN GROUND PORK,99NERS LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH HB SHOWCASE AND SRP (99ners only),OK,693.00000,0.00000,Quezon City,2nd District Metro Manila,99NERS,SHELF-READY PACK,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,816,SW CHINO ROCES MAKATI,662375,THE GOOD MEAT FARMERS HAM 200G,5.00000,PCK,5.00000,1.00000,0.00000,775.00640,155.00128,620.00512,VAM,GMA,0,FARMER'S HAM,4.80653E+12,SHOPWISE,TGM FARMER'S HAM200G,FARMER'S HAM200G,VAM,RETAIL,PERISHABLE,VAM WITH COCHINILLO,OK,691.97000,83.03640,Makati,4th District Metro Manila,FARMER'S HAM,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,701,RS STARMILLS PAMPANGA,657353,TGM SISIG 200G,5.00000,PCS,5.00000,1.00000,0.00000,774.99520,154.99904,619.99616,VAM,NORTH,0,SISIG,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,691.96000,83.03520,San Fernando,Pampanga,SISIG,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,136,RS RP LAS PINAS,655316,THE GOOD MEAT PORK TENDERLOIN,1.59500,KLS,0.00000,1.59500,0.00000,684.26000,109.48160,574.77840,PORK,SOUTH GMA,ELMER,PORK,6241,ROBINSONS SUPERMARKET,PILMICO PORK TENDERLOIN,PORK TENDERLOIN,PORK TENDERLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,684.26000,0.00000,Las Piñas,4th District Metro Manila,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,231,RS RP MALOLOS,655519,THE GOOD MEAT BEEF SIRLOIN,1.08800,KLS,0.00000,1.08800,0.00000,683.09000,95.63260,587.45740,BEEF,NORTH GMA,RONALD,BEEF,6341,ROBINSONS SUPERMARKET,PILMICO BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE,OK,683.09000,0.00000,Malolos,Bulacan,BEEF,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,722,TMP ALPHALAND MAKATI,657353,TGM SISIG 200G,5.00000,PCS,5.00000,1.00000,0.00000,764.99360,152.99872,611.99488,VAM,SOUTH GMA,0,SISIG,4.80653E+12,THE MARKET PLACE,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM WITH HB SHOWCASE,OK,683.03000,81.96360,Makati,4th District Metro Manila,SISIG,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,257,RS RP GALLERIA SOUTH SAN PEDRO,657353,TGM SISIG 200G,5.00000,PCS,5.00000,1.00000,0.00000,764.99360,152.99872,611.99488,VAM,SOUTH,0,SISIG,4.80653E+12,ROBINSONS SUPERMARKET,TGM PORK SISIG 200G,PORK SISIG 200G,VAM,RETAIL,RTE,VAM ONLY,OK,683.03000,81.96360,San Pedro,Laguna,SISIG,VAM,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,736,TMP MPC P. GUEVARRA,664874,THE GOOD MEAT PIGUE SOBL,1.91500,KLS,0.00000,1.91500,0.00000,679.83000,81.57960,598.25040,PORK,SOUTH GMA,JOMAR,PORK,7766,THE MARKET PLACE,PILMICO PIGUE SOBL,PIGUE SOBL,PIGUE,RETAIL,MEAT,HB SHOWCASE,OK,679.83000,0.00000,San Juan,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,4049,RE PAJAC LAPU-LAPU CITY,655815,ROB PILMICO BEEF SHANK,1.61000,KLS,0.00000,1.61000,0.00000,678.79000,74.66690,604.12310,BEEF,VISAYAS,ALI,BEEF,6472,ROBINSONS EASYMART,ROB PILMICO BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,HB SHOWCASE WITH SRP (99ners only),OK,678.79000,0.00000,Lapu-Lapu,Cebu,BEEF,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,746,TMP RP MAGNOLIA,655319,THE GOOD MEAT SAMGYUPSAL SLICE,1.35000,KLS,0.00000,1.35000,0.00000,671.65000,80.59800,591.05200,PORK,SOUTH GMA,JOMAR,PORK,6244,THE MARKET PLACE,PILMICO PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,VAM WITH HB SHOWCASE,OK,671.65000,0.00000,Quezon City,2nd District Metro Manila,PORK,SHOWCASE,TGM
2024,JAN,JAN 1 TO 7,ROBINSON,617,NB UP TOWN CENTER KATIPUNAN,691209,TGM BEEF YAKINUKU 500G,2.00000,PCK,2.00000,1.00000,0.00000,670.00000,107.20000,562.80000,BEEF SHELF-READY PACK,GMA,0,BEEF SHELF-READY PACK,7985874,NO BRAND,TGM BEEF YAKINIKU CUT 500G,BEEF YAKINIKU CUT 500G,BEEF YAKINIKU CUT,RETAIL,MEAT,TGM SRP,OK,670.00000,0.00000,Quezon City,2nd District Metro Manila,BEEF SHELF-READY PACK,SHELF-READY PACK,TGM
