YEAR,MONTH,CUT-OFF,SKU,Description,Tran Date,Post Date,Sell UOM,QTY,PACK,KG,PC,Concession Rate (%),Gross Sales Amt  (Incl of VAT),Concession Amt  (Excl of VAT),Input VAT,Concession Amt (Incl of VAT),AREA,CHAIN,BANNER,STORE CODE,BRANCH,SKU CATEGORY,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,JUN,JUN 1 TO 30,104086250,TGM - PORK SAMGYUPSAL 500G - PACK,6/30/2024,6/30/2024,EA,5.00000,5.00000,2.50000,0.00000,88,1150.00000,1012.00000,0.00000,1012.00000,GMA,METRO RETAIL,METRO GAISANO,2006,METRO - MARKET MARKET,PORK SHELF-READY PACK,TGM PORK SAMGYUPSAL 500G,PORK SAMGYUPSAL SLICE 500G,BELLY,RETAIL,MEAT,VAM WITH TGM SRP,OK,Taguig,4th District Metro Manila,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/1/2024,6/1/2024,KG,1.27000,0.00000,1.27000,0.00000,88,468.63000,412.39000,0.00000,412.39000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/1/2024,6/1/2024,KG,0.26000,0.00000,0.26000,0.00000,88,81.35000,71.59000,0.00000,71.59000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/1/2024,6/1/2024,KG,4.01000,0.00000,4.01000,0.00000,88,1105.06000,972.45000,0.00000,972.45000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21870,TGM - KASIM SOBL - KILO,6/1/2024,6/1/2024,KG,3.03000,0.00000,3.03000,0.00000,88,1055.73000,929.04000,0.00000,929.04000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21873,TGM - BEEF SIRLOIN - KILO,6/1/2024,6/1/2024,KG,1.00000,0.00000,1.00000,0.00000,88,625.86000,550.76000,0.00000,550.76000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21892,TGM - BEEF BREAKFAST STEAK - KILO,6/1/2024,6/1/2024,KG,0.86000,0.00000,0.86000,0.00000,88,529.25000,465.74000,0.00000,465.74000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21893,TGM - BEEF STROGANOFF - KILO,6/1/2024,6/1/2024,KG,0.57000,0.00000,0.57000,0.00000,88,355.39000,312.74000,0.00000,312.74000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21897,TGM - BEEF SUKIYAKI CUT - KILO,6/1/2024,6/1/2024,KG,0.70000,0.00000,0.70000,0.00000,88,437.16000,384.70000,0.00000,384.70000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/2/2024,6/2/2024,KG,2.66000,0.00000,2.66000,0.00000,88,977.86000,860.52000,0.00000,860.52000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/2/2024,6/2/2024,KG,1.02000,0.00000,1.02000,0.00000,88,488.58000,429.95000,0.00000,429.95000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/2/2024,6/2/2024,KG,1.61000,0.00000,1.61000,0.00000,88,513.59000,451.96000,0.00000,451.96000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/2/2024,6/2/2024,KG,1.24000,0.00000,1.24000,0.00000,88,337.31000,296.83000,0.00000,296.83000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/2/2024,6/2/2024,KG,0.56000,0.00000,0.56000,0.00000,88,210.38000,185.13000,0.00000,185.13000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/2/2024,6/2/2024,KG,2.35000,0.00000,2.35000,0.00000,88,820.67000,722.19000,0.00000,722.19000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/2/2024,6/2/2024,KG,0.58000,0.00000,0.58000,0.00000,88,197.81000,174.07000,0.00000,174.07000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/2/2024,6/2/2024,KG,1.89000,0.00000,1.89000,0.00000,88,720.73000,634.24000,0.00000,634.24000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21844,TGM - PORK BABY BACK RIBS - KILO,6/2/2024,6/2/2024,KG,0.54000,0.00000,0.54000,0.00000,88,237.06000,208.61000,0.00000,208.61000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21846,TGM - PORK RIB SHOULDER - KILO,6/2/2024,6/2/2024,KG,2.46000,0.00000,2.46000,0.00000,88,932.34000,820.46000,0.00000,820.46000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM RIB SHOULDER,RIB SHOULDER,RIB SHOULDER,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21851,TGM - PORK LIVER - KILO,6/2/2024,6/2/2024,KG,2.17000,0.00000,2.17000,0.00000,88,495.79000,436.30000,0.00000,436.30000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK LIVER,PORK LIVER,PORK LIVER,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/2/2024,6/2/2024,KG,0.41000,0.00000,0.41000,0.00000,88,204.59000,180.04000,0.00000,180.04000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/2/2024,6/2/2024,KG,1.19000,0.00000,1.19000,0.00000,88,449.12000,395.23000,0.00000,395.23000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21871,TGM - BEEF CUBES - KILO,6/2/2024,6/2/2024,KG,0.55000,0.00000,0.55000,0.00000,88,290.95000,256.04000,0.00000,256.04000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21874,TGM - BEEF SHORT RIBS - KILO,6/2/2024,6/2/2024,KG,2.15000,0.00000,2.15000,0.00000,88,1115.85000,981.95000,0.00000,981.95000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SHORT RIBS,BEEF SHORT RIBS,BEEF SHORT RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21875,TGM - BEEF SHANK - KILO,6/2/2024,6/2/2024,KG,3.59000,0.00000,3.59000,0.00000,88,1753.07000,1542.70000,0.00000,1542.70000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21888,TGM - BEEF T-BONE - KILO,6/2/2024,6/2/2024,KG,0.56000,0.00000,0.56000,0.00000,88,402.64000,354.32000,0.00000,354.32000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF T-BONE STEAK,BEEF T-BONE STEAK,BEEF TBONE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21897,TGM - BEEF SUKIYAKI CUT - KILO,6/2/2024,6/2/2024,KG,0.48000,0.00000,0.48000,0.00000,88,298.78000,262.93000,0.00000,262.93000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21904,TGM - BEEF CALDERETA CUT - KILO,6/2/2024,6/2/2024,KG,0.27000,0.00000,0.27000,0.00000,88,145.53000,128.07000,0.00000,128.07000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF KALDERETA CUT,BEEF KALDERETA CUT,BEEF KALDERETA CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21921,TGM - PORK LECHON KAWALI - KILO,6/2/2024,6/2/2024,KG,1.30000,0.00000,1.30000,0.00000,88,557.70000,490.78000,0.00000,490.78000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/3/2024,6/3/2024,KG,1.01000,0.00000,1.01000,0.00000,88,382.79000,336.86000,0.00000,336.86000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/3/2024,6/3/2024,KG,1.04000,0.00000,1.04000,0.00000,88,495.77000,436.28000,0.00000,436.28000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/3/2024,6/3/2024,KG,1.67000,0.00000,1.67000,0.00000,88,529.55000,466.00000,0.00000,466.00000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/3/2024,6/3/2024,KG,1.10000,0.00000,1.10000,0.00000,88,306.90000,270.07000,0.00000,270.07000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/3/2024,6/3/2024,KG,2.38000,0.00000,2.38000,0.00000,88,852.63000,750.31000,0.00000,750.31000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21844,TGM - PORK BABY BACK RIBS - KILO,6/3/2024,6/3/2024,KG,1.03000,0.00000,1.03000,0.00000,88,449.98000,395.98000,0.00000,395.98000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21872,TGM - GROUND ROUND - KILO,6/3/2024,6/3/2024,KG,1.10000,0.00000,1.10000,0.00000,88,504.90000,444.31000,0.00000,444.31000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21921,TGM - PORK LECHON KAWALI - KILO,6/3/2024,6/3/2024,KG,1.73000,0.00000,1.73000,0.00000,88,740.03000,651.23000,0.00000,651.23000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21923,TGM - PORK GINISA CUT - KILO,6/3/2024,6/3/2024,KG,0.25000,0.00000,0.25000,0.00000,88,73.26000,64.47000,0.00000,64.47000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK GINISA CUT,PORK GINISA CUT,PORK GINISA CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/4/2024,6/4/2024,KG,0.25000,0.00000,0.25000,0.00000,88,92.25000,81.18000,0.00000,81.18000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/4/2024,6/4/2024,KG,0.34000,0.00000,0.34000,0.00000,88,128.86000,113.40000,0.00000,113.40000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/4/2024,6/4/2024,KG,0.36000,0.00000,0.36000,0.00000,88,114.84000,101.06000,0.00000,101.06000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/4/2024,6/4/2024,KG,2.54000,0.00000,2.54000,0.00000,88,693.32000,610.12000,0.00000,610.12000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/4/2024,6/4/2024,KG,0.65000,0.00000,0.65000,0.00000,88,231.56000,203.77000,0.00000,203.77000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/4/2024,6/4/2024,KG,4.22000,0.00000,4.22000,0.00000,88,1639.64000,1442.88000,0.00000,1442.88000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21846,TGM - PORK RIB SHOULDER - KILO,6/4/2024,6/4/2024,KG,1.10000,0.00000,1.10000,0.00000,88,416.90000,366.87000,0.00000,366.87000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM RIB SHOULDER,RIB SHOULDER,RIB SHOULDER,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/4/2024,6/4/2024,KG,0.44000,0.00000,0.44000,0.00000,88,219.56000,193.21000,0.00000,193.21000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/4/2024,6/4/2024,KG,0.51000,0.00000,0.51000,0.00000,88,193.29000,170.10000,0.00000,170.10000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21871,TGM - BEEF CUBES - KILO,6/4/2024,6/4/2024,KG,1.07000,0.00000,1.07000,0.00000,88,566.03000,498.11000,0.00000,498.11000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21872,TGM - GROUND ROUND - KILO,6/4/2024,6/4/2024,KG,0.44000,0.00000,0.44000,0.00000,88,201.96000,177.72000,0.00000,177.72000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21873,TGM - BEEF SIRLOIN - KILO,6/4/2024,6/4/2024,KG,0.53000,0.00000,0.53000,0.00000,88,330.23000,290.60000,0.00000,290.60000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21881,TGM - BEEF BRISKET BL - KILO,6/4/2024,6/4/2024,KG,0.87000,0.00000,0.87000,0.00000,88,460.23000,405.00000,0.00000,405.00000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21892,TGM - BEEF BREAKFAST STEAK - KILO,6/4/2024,6/4/2024,KG,1.05000,0.00000,1.05000,0.00000,88,649.95000,571.96000,0.00000,571.96000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21897,TGM - BEEF SUKIYAKI CUT - KILO,6/4/2024,6/4/2024,KG,0.34000,0.00000,0.34000,0.00000,88,210.72000,185.43000,0.00000,185.43000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/5/2024,6/5/2024,KG,0.43000,0.00000,0.43000,0.00000,88,203.58000,179.15000,0.00000,179.15000,NORTH,METRO RETAIL,METRO GAISANO,2007,METRO - ANGELES CITY PAMPANGA,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Angeles City,Pampanga,PORK,SHOWCASE,TGM
